f,t,e
1.144,11.56416273640732,0.8965852150182414
1.146,11.579431206020786,0.8963140900434429
1.148,11.586097295934056,0.8959413518150039
1.15,11.599412232525404,0.8956493382585656
1.152,11.609846311761377,0.8953270555749235
1.154,11.62213350005089,0.8950295576628386
1.156,11.624250159341251,0.8946173738412871
1.158,11.638761325054654,0.8943550698516671
1.16,11.645347908241131,0.8940086911898959
1.162,11.655325042317624,0.8937100853260505
1.164,11.657180218087,0.8933158314243478
1.166,11.663482608361933,0.8929862894762894
1.168,11.673643923326685,0.8927078461290523
1.17,11.679292364626848,0.8923853729129314
1.172,11.686939075449557,0.8920946200985502
1.174,11.704068649240913,0.8919261019227417
1.176,11.714890841815787,0.8916895172451774
1.178,11.725458779309351,0.8914599565154651
1.18,11.737645168215355,0.8912603192669619
1.182,11.74611413574799,0.8910230513990051
1.184,11.75992668146802,0.8908563326183903
1.186,11.77921032812926,0.8907628105379445
1.188,11.79092923238937,0.8905847401286625
1.19,11.813644053053064,0.8905448101695769
1.192,11.826689350057714,0.8903957003090365
1.194,11.840413696797336,0.890261840525428
1.196,11.856769508098576,0.890161379189644
1.198,11.872339153516883,0.8900588628134447
1.2,11.888285983052869,0.8899658467877996
1.202,11.902881074263286,0.8898609949567434
1.204,11.91803461015441,0.8897661344602208
1.206,11.945490847053234,0.8898198181154222
1.208,11.96597401569711,0.889793967537983
1.21,11.990921440086069,0.8898251351641691
1.212,12.008669152728615,0.8897746009563317
1.214,12.035192966203603,0.8898273223437633
1.216,12.060735873952055,0.8898684680838564
1.218,12.086336654882258,0.8899102501381799
1.22,12.109783021347907,0.8899295555426506
1.222,12.132272426368166,0.8899374256314773
1.224,12.154765146972817,0.8899478898408689
1.226,12.164419337678527,0.8898074738268426
1.228,12.181997663266795,0.8897643152457332
1.23,12.202457193191387,0.8897595306114764
1.232,12.212065565250516,0.8896300538145555
1.234,12.230392331623799,0.8896097059079013
1.236,12.251034106645903,0.8896245807432274
1.238,12.264396545543907,0.8895576550336932
1.24,12.282120132344197,0.8895486470169464
1.242,12.298638229820442,0.889534316910594
1.244,12.313132588114838,0.8894996462484489
1.246,12.32522323055275,0.8894464802674509
1.248,12.339057887701005,0.8894221762783933
1.25,12.35537465065664,0.8894355635151844
1.252,12.368644686161208,0.8894225090693303
1.254,12.375158513718372,0.8893390025368566
1.256,12.380590937706076,0.8892508108501342
1.258,12.391578731409824,0.8892372336851129
1.26,12.400845763778294,0.8892142482099654
1.262,12.41293597436858,0.8892317758392463
1.264,12.426996921556348,0.889284383513513
1.266,12.439038754147333,0.8893217670561351
1.268,12.460551747929575,0.8894819858769298
1.27,12.471790586577141,0.8895296928352164
1.272,12.48456427332784,0.8896035787267045
1.274,12.50583984159271,0.8897865415142746
1.276,12.534853810345867,0.8900688885617261
1.278,12.548371945793189,0.8901773051589017
1.28,12.56869780471665,0.8903739347524187
1.282,12.585528446217385,0.8905355316100372
1.284,12.60111499114282,0.8906906432459032
1.286,12.62150976853153,0.8909087647513797
1.288,12.635320145389967,0.8910546420727744
1.29,12.656574538565767,0.8912947444928125
1.292,12.676948377539784,0.8915291499984437
